file_name,author
421829newsML.txt,BradDorfman
424074newsML.txt,BradDorfman
42764newsML.txt,BradDorfman
43033newsML.txt,BradDorfman
433558newsML.txt,GrahamEarnshaw
436774newsML.txt,AaronPressman
439561newsML.txt,RobinSidel
450383newsML.txt,BradDorfman
450788newsML.txt,BradDorfman
466275newsML.txt,AaronPressman
469448newsML.txt,AaronPressman
478157newsML.txt,AaronPressman
479564newsML.txt,AaronPressman
482034newsML.txt,BradDorfman
486982newsML.txt,JoWinterbottom
491060newsML.txt,BradDorfman
491643newsML.txt,BradDorfman
492068newsML.txt,SamuelPerry
492770newsML.txt,AaronPressman
493876newsML.txt,AaronPressman
493995newsML.txt,BradDorfman
494466newsML.txt,AaronPressman
496933newsML.txt,SamuelPerry
507230newsML.txt,BradDorfman
517526newsML.txt,AaronPressman
518507newsML.txt,BradDorfman
539259newsML.txt,AaronPressman
544012newsML.txt,RobinSidel
566383newsML.txt,AaronPressman
581517newsML.txt,AaronPressman
582759newsML.txt,AaronPressman
582927newsML.txt,BradDorfman
583229newsML.txt,AaronPressman
593702newsML.txt,BradDorfman
593715newsML.txt,BradDorfman
595361newsML.txt,BradDorfman
600865newsML.txt,BradDorfman
601962newsML.txt,AlexanderSmith
602451newsML.txt,BradDorfman
602453newsML.txt,BradDorfman
605443newsML.txt,AaronPressman
606238newsML.txt,AaronPressman
608287newsML.txt,FumikoFujisaki
629404newsML.txt,JimGilchrist
630942newsML.txt,BradDorfman
635785newsML.txt,AlexanderSmith
637021newsML.txt,SamuelPerry
64508newsML.txt,BradDorfman
650163newsML.txt,AlexanderSmith
653225newsML.txt,FumikoFujisaki
226494newsML.txt,AlanCrosby
236352newsML.txt,AlanCrosby
236574newsML.txt,AlanCrosby
238508newsML.txt,AlanCrosby
243204newsML.txt,HeatherScoffield
258151newsML.txt,AlanCrosby
258421newsML.txt,AlanCrosby
263795newsML.txt,BradDorfman
266728newsML.txt,AlanCrosby
272695newsML.txt,AlanCrosby
290616newsML.txt,BradDorfman
292115newsML.txt,BradDorfman
293241newsML.txt,BradDorfman
295492newsML.txt,BradDorfman
295770newsML.txt,BradDorfman
302568newsML.txt,RobinSidel
314352newsML.txt,JanLopatka
315980newsML.txt,BradDorfman
329867newsML.txt,BradDorfman
329881newsML.txt,AlanCrosby
330057newsML.txt,AlanCrosby
332131newsML.txt,BenjaminKangLim
332767newsML.txt,AlanCrosby
334192newsML.txt,AlanCrosby
334448newsML.txt,AlanCrosby
334550newsML.txt,FumikoFujisaki
336998newsML.txt,AlanCrosby
337258newsML.txt,AlanCrosby
339041newsML.txt,AlanCrosby
350545newsML.txt,AlanCrosby
350775newsML.txt,AlanCrosby
356722newsML.txt,AlanCrosby
359894newsML.txt,AlanCrosby
361663newsML.txt,AlanCrosby
366272newsML.txt,AlanCrosby
366373newsML.txt,JanLopatka
366381newsML.txt,AlanCrosby
366583newsML.txt,JanLopatka
366688newsML.txt,AlanCrosby
367973newsML.txt,JanLopatka
369180newsML.txt,AlanCrosby
375217newsML.txt,JoWinterbottom
378036newsML.txt,AlexanderSmith
381679newsML.txt,JohnMastrini
384397newsML.txt,FumikoFujisaki
397638newsML.txt,JoWinterbottom
404037newsML.txt,AlanCrosby
406803newsML.txt,AlanCrosby
406812newsML.txt,FumikoFujisaki
406817newsML.txt,AlanCrosby
308119newsML.txt,BradDorfman
309625newsML.txt,AlexanderSmith
311279newsML.txt,AlexanderSmith
316030newsML.txt,AlexanderSmith
316079newsML.txt,BradDorfman
318165newsML.txt,AlexanderSmith
319897newsML.txt,AlexanderSmith
320958newsML.txt,GrahamEarnshaw
325793newsML.txt,BradDorfman
32951newsML.txt,JanLopatka
331658newsML.txt,AlexanderSmith
33699newsML.txt,AlexanderSmith
337048newsML.txt,BradDorfman
33725newsML.txt,AlexanderSmith
33726newsML.txt,AlexanderSmith
33979newsML.txt,AlexanderSmith
340179newsML.txt,BradDorfman
346243newsML.txt,BradDorfman
347927newsML.txt,AlexanderSmith
356530newsML.txt,BradDorfman
36069newsML.txt,AlexanderSmith
368880newsML.txt,AlexanderSmith
373284newsML.txt,AlexanderSmith
40036newsML.txt,AlexanderSmith
40042newsML.txt,AlexanderSmith
40797newsML.txt,AlexanderSmith
415565newsML.txt,BradDorfman
415623newsML.txt,RobinSidel
418692newsML.txt,AlexanderSmith
421576newsML.txt,AlexanderSmith
423409newsML.txt,AlexanderSmith
424504newsML.txt,AlexanderSmith
42561newsML.txt,BradDorfman
425714newsML.txt,GrahamEarnshaw
432627newsML.txt,BradDorfman
43310newsML.txt,AlanCrosby
435739newsML.txt,FumikoFujisaki
437443newsML.txt,AlexanderSmith
438800newsML.txt,BradDorfman
440462newsML.txt,AlexanderSmith
440463newsML.txt,AlexanderSmith
440570newsML.txt,BradDorfman
442046newsML.txt,AlexanderSmith
443465newsML.txt,AlexanderSmith
446464newsML.txt,AlexanderSmith
448310newsML.txt,FumikoFujisaki
449459newsML.txt,AlexanderSmith
449471newsML.txt,BradDorfman
453934newsML.txt,BradDorfman
455539newsML.txt,AlexanderSmith
246281newsML.txt,BenjaminKangLim
253738newsML.txt,BenjaminKangLim
256512newsML.txt,BenjaminKangLim
257480newsML.txt,BenjaminKangLim
257486newsML.txt,AlexanderSmith
257512newsML.txt,BradDorfman
257752newsML.txt,AlexanderSmith
257774newsML.txt,BenjaminKangLim
25912newsML.txt,BenjaminKangLim
265757newsML.txt,BenjaminKangLim
267043newsML.txt,JanLopatka
273106newsML.txt,BenjaminKangLim
273110newsML.txt,BenjaminKangLim
2732newsML.txt,BenjaminKangLim
275542newsML.txt,BradDorfman
275633newsML.txt,BenjaminKangLim
282006newsML.txt,SamuelPerry
282714newsML.txt,BenjaminKangLim
282994newsML.txt,BenjaminKangLim
284781newsML.txt,BenjaminKangLim
286651newsML.txt,BenjaminKangLim
289854newsML.txt,BenjaminKangLim
292307newsML.txt,BenjaminKangLim
29521newsML.txt,FumikoFujisaki
329319newsML.txt,BenjaminKangLim
333057newsML.txt,BenjaminKangLim
34762newsML.txt,BenjaminKangLim
351110newsML.txt,BradDorfman
351176newsML.txt,FumikoFujisaki
352444newsML.txt,BradDorfman
3541newsML.txt,BenjaminKangLim
358909newsML.txt,BradDorfman
362004newsML.txt,BenjaminKangLim
362056newsML.txt,BenjaminKangLim
369436newsML.txt,BenjaminKangLim
370968newsML.txt,BenjaminKangLim
372324newsML.txt,BenjaminKangLim
373993newsML.txt,BenjaminKangLim
374132newsML.txt,BenjaminKangLim
377203newsML.txt,BradDorfman
380017newsML.txt,HeatherScoffield
380264newsML.txt,BenjaminKangLim
380723newsML.txt,BradDorfman
381261newsML.txt,BenjaminKangLim
381284newsML.txt,BenjaminKangLim
382184newsML.txt,BenjaminKangLim
383271newsML.txt,BenjaminKangLim
386264newsML.txt,AlexanderSmith
387914newsML.txt,BenjaminKangLim
387932newsML.txt,BenjaminKangLim
361843newsML.txt,BradDorfman
365715newsML.txt,BernardHickey
373908newsML.txt,JoWinterbottom
373918newsML.txt,BradDorfman
373923newsML.txt,BernardHickey
377023newsML.txt,FumikoFujisaki
377027newsML.txt,BenjaminKangLim
38643newsML.txt,BradDorfman
411948newsML.txt,RobinSidel
411963newsML.txt,AlexanderSmith
411964newsML.txt,FumikoFujisaki
422169newsML.txt,FumikoFujisaki
422177newsML.txt,BernardHickey
422196newsML.txt,BradDorfman
434620newsML.txt,BradDorfman
434639newsML.txt,BradDorfman
448362newsML.txt,AlexanderSmith
4524newsML.txt,BernardHickey
457862newsML.txt,BradDorfman
473562newsML.txt,BernardHickey
483285newsML.txt,BernardHickey
483297newsML.txt,BernardHickey
486099newsML.txt,BradDorfman
486114newsML.txt,BernardHickey
490941newsML.txt,FumikoFujisaki
493677newsML.txt,BernardHickey
495186newsML.txt,FumikoFujisaki
495201newsML.txt,FumikoFujisaki
498168newsML.txt,BradDorfman
498174newsML.txt,BradDorfman
498185newsML.txt,FumikoFujisaki
499647newsML.txt,BradDorfman
501361newsML.txt,AlexanderSmith
533555newsML.txt,RobinSidel
546701newsML.txt,BradDorfman
555952newsML.txt,BernardHickey
557449newsML.txt,JanLopatka
564448newsML.txt,RobinSidel
564487newsML.txt,BenjaminKangLim
582425newsML.txt,JanLopatka
584368newsML.txt,BradDorfman
614610newsML.txt,AlexanderSmith
621832newsML.txt,BernardHickey
632132newsML.txt,BernardHickey
632134newsML.txt,BernardHickey
635746newsML.txt,BernardHickey
638406newsML.txt,BernardHickey
638407newsML.txt,BernardHickey
641570newsML.txt,AlexanderSmith
644446newsML.txt,AlexanderSmith
347151newsML.txt,BradDorfman
347621newsML.txt,BradDorfman
347827newsML.txt,BradDorfman
351218newsML.txt,BradDorfman
355224newsML.txt,AlexanderSmith
35721newsML.txt,BradDorfman
35731newsML.txt,BradDorfman
360279newsML.txt,BradDorfman
361151newsML.txt,AlexanderSmith
363462newsML.txt,BradDorfman
367024newsML.txt,BradDorfman
375576newsML.txt,BradDorfman
378368newsML.txt,BradDorfman
378757newsML.txt,BradDorfman
397965newsML.txt,BradDorfman
398730newsML.txt,BradDorfman
403141newsML.txt,BradDorfman
40628newsML.txt,RobinSidel
416802newsML.txt,BradDorfman
418660newsML.txt,BradDorfman
424105newsML.txt,BradDorfman
429448newsML.txt,BradDorfman
433514newsML.txt,BradDorfman
440399newsML.txt,BradDorfman
447074newsML.txt,BradDorfman
453180newsML.txt,BradDorfman
453205newsML.txt,BradDorfman
45336newsML.txt,BradDorfman
456233newsML.txt,BradDorfman
456308newsML.txt,BradDorfman
456550newsML.txt,BradDorfman
457670newsML.txt,BradDorfman
460094newsML.txt,BradDorfman
462813newsML.txt,BradDorfman
492830newsML.txt,BradDorfman
494048newsML.txt,BradDorfman
497821newsML.txt,BradDorfman
498878newsML.txt,BradDorfman
499850newsML.txt,BradDorfman
502697newsML.txt,BradDorfman
509785newsML.txt,BradDorfman
510133newsML.txt,JoWinterbottom
510134newsML.txt,BradDorfman
532261newsML.txt,BradDorfman
541677newsML.txt,BradDorfman
541918newsML.txt,BradDorfman
543949newsML.txt,FumikoFujisaki
544122newsML.txt,BradDorfman
556131newsML.txt,JanLopatka
559756newsML.txt,BradDorfman
392045newsML.txt,BradDorfman
394766newsML.txt,BradDorfman
409728newsML.txt,DarrenSchuettler
426024newsML.txt,AlexanderSmith
431621newsML.txt,DarrenSchuettler
432674newsML.txt,DarrenSchuettler
43376newsML.txt,BradDorfman
435085newsML.txt,DarrenSchuettler
438913newsML.txt,DarrenSchuettler
451979newsML.txt,BradDorfman
452451newsML.txt,AlexanderSmith
455651newsML.txt,BradDorfman
45789newsML.txt,BradDorfman
459010newsML.txt,DarrenSchuettler
459922newsML.txt,DarrenSchuettler
469968newsML.txt,DarrenSchuettler
471511newsML.txt,DarrenSchuettler
471525newsML.txt,DarrenSchuettler
481633newsML.txt,AlexanderSmith
482557newsML.txt,AlexanderSmith
48300newsML.txt,BradDorfman
486842newsML.txt,BenjaminKangLim
488540newsML.txt,DarrenSchuettler
488986newsML.txt,DarrenSchuettler
499175newsML.txt,BradDorfman
502154newsML.txt,BradDorfman
508778newsML.txt,FumikoFujisaki
521312newsML.txt,DarrenSchuettler
523429newsML.txt,DarrenSchuettler
524128newsML.txt,BradDorfman
537438newsML.txt,BradDorfman
540778newsML.txt,BradDorfman
541508newsML.txt,BradDorfman
54385newsML.txt,DarrenSchuettler
54386newsML.txt,DarrenSchuettler
549855newsML.txt,DarrenSchuettler
552118newsML.txt,RobinSidel
553292newsML.txt,AlexanderSmith
554793newsML.txt,DarrenSchuettler
555580newsML.txt,BradDorfman
557176newsML.txt,BradDorfman
558717newsML.txt,DarrenSchuettler
559158newsML.txt,DarrenSchuettler
560178newsML.txt,DarrenSchuettler
561091newsML.txt,FumikoFujisaki
561128newsML.txt,DarrenSchuettler
561518newsML.txt,FumikoFujisaki
561535newsML.txt,AlexanderSmith
561555newsML.txt,BradDorfman
562335newsML.txt,FumikoFujisaki
183833newsML.txt,BradDorfman
18717newsML.txt,FumikoFujisaki
193380newsML.txt,DavidLawder
194855newsML.txt,JanLopatka
195623newsML.txt,DavidLawder
195624newsML.txt,DavidLawder
201827newsML.txt,BradDorfman
202581newsML.txt,BradDorfman
203662newsML.txt,BradDorfman
204323newsML.txt,BradDorfman
217962newsML.txt,FumikoFujisaki
220677newsML.txt,RobinSidel
227505newsML.txt,BradDorfman
2287newsML.txt,FumikoFujisaki
234153newsML.txt,BradDorfman
234761newsML.txt,BradDorfman
236095newsML.txt,BradDorfman
237047newsML.txt,AlexanderSmith
237690newsML.txt,BradDorfman
238265newsML.txt,BradDorfman
24396newsML.txt,AlexanderSmith
25092newsML.txt,BradDorfman
267210newsML.txt,BradDorfman
267732newsML.txt,BradDorfman
27371newsML.txt,AlexanderSmith
285651newsML.txt,FumikoFujisaki
287113newsML.txt,BradDorfman
287624newsML.txt,BradDorfman
287844newsML.txt,BradDorfman
288662newsML.txt,BradDorfman
290135newsML.txt,BradDorfman
290324newsML.txt,BradDorfman
291225newsML.txt,BradDorfman
292695newsML.txt,BradDorfman
294544newsML.txt,BradDorfman
301809newsML.txt,AlexanderSmith
305874newsML.txt,BradDorfman
309803newsML.txt,JoeOrtiz
314006newsML.txt,AlexanderSmith
316966newsML.txt,BradDorfman
317022newsML.txt,BradDorfman
321566newsML.txt,BradDorfman
321597newsML.txt,DavidLawder
322727newsML.txt,BradDorfman
325690newsML.txt,BradDorfman
32590newsML.txt,BradDorfman
330994newsML.txt,AlexanderSmith
