file_name,author
421829newsML.txt,MarcelMichelson
424074newsML.txt,MarcelMichelson
42764newsML.txt,LynneO'Donnell
43033newsML.txt,MarcelMichelson
433558newsML.txt,MarcelMichelson
436774newsML.txt,MarcelMichelson
439561newsML.txt,MarcelMichelson
450383newsML.txt,DavidLawder
450788newsML.txt,AlanCrosby
466275newsML.txt,MarcelMichelson
469448newsML.txt,JoeOrtiz
478157newsML.txt,MarcelMichelson
479564newsML.txt,MarcelMichelson
482034newsML.txt,MarcelMichelson
486982newsML.txt,MarcelMichelson
491060newsML.txt,MarcelMichelson
491643newsML.txt,MarcelMichelson
492068newsML.txt,ToddNissen
492770newsML.txt,MarcelMichelson
493876newsML.txt,MarcelMichelson
493995newsML.txt,MarcelMichelson
494466newsML.txt,MarcelMichelson
496933newsML.txt,ToddNissen
507230newsML.txt,JonathanBirt
517526newsML.txt,AlanCrosby
518507newsML.txt,MarcelMichelson
539259newsML.txt,MarcelMichelson
544012newsML.txt,BradDorfman
566383newsML.txt,MarcelMichelson
581517newsML.txt,AlanCrosby
582759newsML.txt,AlanCrosby
582927newsML.txt,MarcelMichelson
583229newsML.txt,AlanCrosby
593702newsML.txt,MarcelMichelson
593715newsML.txt,TimFarrand
595361newsML.txt,TimFarrand
600865newsML.txt,MarcelMichelson
601962newsML.txt,MarcelMichelson
602451newsML.txt,MarcelMichelson
602453newsML.txt,MarcelMichelson
605443newsML.txt,MarcelMichelson
606238newsML.txt,MarcelMichelson
608287newsML.txt,MarcelMichelson
629404newsML.txt,MarcelMichelson
630942newsML.txt,MarcelMichelson
635785newsML.txt,MarcelMichelson
637021newsML.txt,PierreTran
64508newsML.txt,HeatherScoffield
650163newsML.txt,MarcelMichelson
653225newsML.txt,MarcelMichelson
226494newsML.txt,AlanCrosby
236352newsML.txt,MarcelMichelson
236574newsML.txt,MarcelMichelson
238508newsML.txt,MarcelMichelson
243204newsML.txt,MarcelMichelson
258151newsML.txt,AlanCrosby
258421newsML.txt,AlanCrosby
263795newsML.txt,HeatherScoffield
266728newsML.txt,BernardHickey
272695newsML.txt,MarcelMichelson
290616newsML.txt,MarcelMichelson
292115newsML.txt,MarcelMichelson
293241newsML.txt,AlanCrosby
295492newsML.txt,AlanCrosby
295770newsML.txt,BernardHickey
302568newsML.txt,KevinDrawbaugh
314352newsML.txt,MarcelMichelson
315980newsML.txt,MarcelMichelson
329867newsML.txt,DavidLawder
329881newsML.txt,KouroshKarimkhany
330057newsML.txt,AlanCrosby
332131newsML.txt,BradDorfman
332767newsML.txt,AlanCrosby
334192newsML.txt,MarcelMichelson
334448newsML.txt,MarcelMichelson
334550newsML.txt,MarkBendeich
336998newsML.txt,MarcelMichelson
337258newsML.txt,MarcelMichelson
339041newsML.txt,MarcelMichelson
350545newsML.txt,MarcelMichelson
350775newsML.txt,MarcelMichelson
356722newsML.txt,MarkBendeich
359894newsML.txt,AlanCrosby
361663newsML.txt,AlanCrosby
366272newsML.txt,MarcelMichelson
366373newsML.txt,BradDorfman
366381newsML.txt,MarcelMichelson
366583newsML.txt,BradDorfman
366688newsML.txt,MarcelMichelson
367973newsML.txt,BradDorfman
369180newsML.txt,DavidLawder
375217newsML.txt,JohnMastrini
378036newsML.txt,JohnMastrini
381679newsML.txt,DavidLawder
384397newsML.txt,MarcelMichelson
397638newsML.txt,JoeOrtiz
404037newsML.txt,MarcelMichelson
406803newsML.txt,MarcelMichelson
406812newsML.txt,MarkBendeich
406817newsML.txt,MarcelMichelson
308119newsML.txt,AlanCrosby
309625newsML.txt,MarcelMichelson
311279newsML.txt,MarcelMichelson
316030newsML.txt,MarcelMichelson
316079newsML.txt,MarcelMichelson
318165newsML.txt,MarcelMichelson
319897newsML.txt,MarcelMichelson
320958newsML.txt,MarcelMichelson
325793newsML.txt,MarcelMichelson
32951newsML.txt,MarcelMichelson
331658newsML.txt,MarcelMichelson
33699newsML.txt,MarcelMichelson
337048newsML.txt,MarcelMichelson
33725newsML.txt,MarcelMichelson
33726newsML.txt,MarcelMichelson
33979newsML.txt,MarcelMichelson
340179newsML.txt,JoWinterbottom
346243newsML.txt,MarcelMichelson
347927newsML.txt,AlanCrosby
356530newsML.txt,MarcelMichelson
36069newsML.txt,MarcelMichelson
368880newsML.txt,MarcelMichelson
373284newsML.txt,MartinWolk
40036newsML.txt,MarcelMichelson
40042newsML.txt,MarcelMichelson
40797newsML.txt,MarcelMichelson
415565newsML.txt,MarcelMichelson
415623newsML.txt,AlanCrosby
418692newsML.txt,MarcelMichelson
421576newsML.txt,MarcelMichelson
423409newsML.txt,MarcelMichelson
424504newsML.txt,MarcelMichelson
42561newsML.txt,MarcelMichelson
425714newsML.txt,MarcelMichelson
432627newsML.txt,MarcelMichelson
43310newsML.txt,MarcelMichelson
435739newsML.txt,MarcelMichelson
437443newsML.txt,JoWinterbottom
438800newsML.txt,MarcelMichelson
440462newsML.txt,MarcelMichelson
440463newsML.txt,MarcelMichelson
440570newsML.txt,MarcelMichelson
442046newsML.txt,MarcelMichelson
443465newsML.txt,MarcelMichelson
446464newsML.txt,MarcelMichelson
448310newsML.txt,MarcelMichelson
449459newsML.txt,MarcelMichelson
449471newsML.txt,MarcelMichelson
453934newsML.txt,MarcelMichelson
455539newsML.txt,MarcelMichelson
246281newsML.txt,MarcelMichelson
253738newsML.txt,MarcelMichelson
256512newsML.txt,MarcelMichelson
257480newsML.txt,MarcelMichelson
257486newsML.txt,MarcelMichelson
257512newsML.txt,HeatherScoffield
257752newsML.txt,MarcelMichelson
257774newsML.txt,MarcelMichelson
25912newsML.txt,MarcelMichelson
265757newsML.txt,MarcelMichelson
267043newsML.txt,MarcelMichelson
273106newsML.txt,MarcelMichelson
273110newsML.txt,MarcelMichelson
2732newsML.txt,MarcelMichelson
275542newsML.txt,MarcelMichelson
275633newsML.txt,MarcelMichelson
282006newsML.txt,MarcelMichelson
282714newsML.txt,BradDorfman
282994newsML.txt,MarcelMichelson
284781newsML.txt,MarcelMichelson
286651newsML.txt,MarcelMichelson
289854newsML.txt,MarcelMichelson
292307newsML.txt,MarcelMichelson
29521newsML.txt,MarcelMichelson
329319newsML.txt,GrahamEarnshaw
333057newsML.txt,MarcelMichelson
34762newsML.txt,MarcelMichelson
351110newsML.txt,MarcelMichelson
351176newsML.txt,MarcelMichelson
352444newsML.txt,MarcelMichelson
3541newsML.txt,MarcelMichelson
358909newsML.txt,MarcelMichelson
362004newsML.txt,KirstinRidley
362056newsML.txt,MarcelMichelson
369436newsML.txt,MarcelMichelson
370968newsML.txt,MarcelMichelson
372324newsML.txt,MarcelMichelson
373993newsML.txt,MarcelMichelson
374132newsML.txt,MarcelMichelson
377203newsML.txt,MarcelMichelson
380017newsML.txt,MarcelMichelson
380264newsML.txt,MarcelMichelson
380723newsML.txt,MarcelMichelson
381261newsML.txt,MarcelMichelson
381284newsML.txt,BenjaminKangLim
382184newsML.txt,MarcelMichelson
383271newsML.txt,MarcelMichelson
386264newsML.txt,MarcelMichelson
387914newsML.txt,MarcelMichelson
387932newsML.txt,KevinDrawbaugh
361843newsML.txt,MarcelMichelson
365715newsML.txt,BernardHickey
373908newsML.txt,KirstinRidley
373918newsML.txt,BernardHickey
373923newsML.txt,BernardHickey
377023newsML.txt,MarcelMichelson
377027newsML.txt,BernardHickey
38643newsML.txt,JohnMastrini
411948newsML.txt,AlanCrosby
411963newsML.txt,MarcelMichelson
411964newsML.txt,MarcelMichelson
422169newsML.txt,JoWinterbottom
422177newsML.txt,FumikoFujisaki
422196newsML.txt,MarcelMichelson
434620newsML.txt,MarcelMichelson
434639newsML.txt,WilliamKazer
448362newsML.txt,AlanCrosby
4524newsML.txt,DavidLawder
457862newsML.txt,MarcelMichelson
473562newsML.txt,MarcelMichelson
483285newsML.txt,MarcelMichelson
483297newsML.txt,RobinSidel
486099newsML.txt,TimFarrand
486114newsML.txt,FumikoFujisaki
490941newsML.txt,MarcelMichelson
493677newsML.txt,ToddNissen
495186newsML.txt,MarcelMichelson
495201newsML.txt,MarcelMichelson
498168newsML.txt,MarcelMichelson
498174newsML.txt,MarcelMichelson
498185newsML.txt,MarcelMichelson
499647newsML.txt,JoeOrtiz
501361newsML.txt,HeatherScoffield
533555newsML.txt,MarcelMichelson
546701newsML.txt,MarcelMichelson
555952newsML.txt,MarcelMichelson
557449newsML.txt,MarcelMichelson
564448newsML.txt,MarcelMichelson
564487newsML.txt,MarcelMichelson
582425newsML.txt,WilliamKazer
584368newsML.txt,DavidLawder
614610newsML.txt,MarcelMichelson
621832newsML.txt,MarcelMichelson
632132newsML.txt,JoeOrtiz
632134newsML.txt,JoeOrtiz
635746newsML.txt,MarcelMichelson
638406newsML.txt,HeatherScoffield
638407newsML.txt,HeatherScoffield
641570newsML.txt,JoeOrtiz
644446newsML.txt,BradDorfman
347151newsML.txt,MarcelMichelson
347621newsML.txt,MarcelMichelson
347827newsML.txt,MarcelMichelson
351218newsML.txt,MarcelMichelson
355224newsML.txt,MarcelMichelson
35721newsML.txt,AlanCrosby
35731newsML.txt,MarcelMichelson
360279newsML.txt,MarcelMichelson
361151newsML.txt,MarcelMichelson
363462newsML.txt,MarcelMichelson
367024newsML.txt,MarcelMichelson
375576newsML.txt,MarcelMichelson
378368newsML.txt,MarcelMichelson
378757newsML.txt,MarcelMichelson
397965newsML.txt,BradDorfman
398730newsML.txt,BradDorfman
403141newsML.txt,MarcelMichelson
40628newsML.txt,MarcelMichelson
416802newsML.txt,BradDorfman
418660newsML.txt,BradDorfman
424105newsML.txt,JonathanBirt
429448newsML.txt,MarcelMichelson
433514newsML.txt,MarcelMichelson
440399newsML.txt,MarcelMichelson
447074newsML.txt,MarcelMichelson
453180newsML.txt,MarcelMichelson
453205newsML.txt,MarcelMichelson
45336newsML.txt,MarcelMichelson
456233newsML.txt,MarcelMichelson
456308newsML.txt,MarcelMichelson
456550newsML.txt,MarcelMichelson
457670newsML.txt,MarcelMichelson
460094newsML.txt,MarcelMichelson
462813newsML.txt,MarcelMichelson
492830newsML.txt,MarcelMichelson
494048newsML.txt,MarcelMichelson
497821newsML.txt,AlanCrosby
498878newsML.txt,MarcelMichelson
499850newsML.txt,MarcelMichelson
502697newsML.txt,AlanCrosby
509785newsML.txt,BradDorfman
510133newsML.txt,KirstinRidley
510134newsML.txt,AlanCrosby
532261newsML.txt,MarcelMichelson
541677newsML.txt,RogerFillion
541918newsML.txt,RobinSidel
543949newsML.txt,MarcelMichelson
544122newsML.txt,MarcelMichelson
556131newsML.txt,MarcelMichelson
559756newsML.txt,MarcelMichelson
392045newsML.txt,MarcelMichelson
394766newsML.txt,JohnMastrini
409728newsML.txt,JohnMastrini
426024newsML.txt,MarcelMichelson
431621newsML.txt,MarcelMichelson
432674newsML.txt,MarcelMichelson
43376newsML.txt,MarcelMichelson
435085newsML.txt,MarcelMichelson
438913newsML.txt,MarcelMichelson
451979newsML.txt,MarcelMichelson
452451newsML.txt,MarcelMichelson
455651newsML.txt,AlanCrosby
45789newsML.txt,KevinDrawbaugh
459010newsML.txt,MarcelMichelson
459922newsML.txt,MarcelMichelson
469968newsML.txt,KirstinRidley
471511newsML.txt,MarcelMichelson
471525newsML.txt,HeatherScoffield
